detalle_id,pedido_id,producto_id,cantidad,precio_unitario
4694,2227,36,2,18662.29
4695,2228,27,1,12886.98
4696,2229,24,1,14682.54
4697,2230,22,1,11881.36
4698,2230,63,1,10231.74
4699,2231,96,1,21950.18
4700,2231,31,1,14162.67
4701,2231,5,1,85625.33
4702,2232,21,3,8958.51
4703,2232,74,2,18343.16
4704,2232,54,1,26738.96
4705,2233,67,1,26444.03
4706,2234,86,1,28646.52
4707,2235,95,1,66581.86
4708,2236,29,2,5442.03
4709,2236,36,1,20129.3
4710,2237,62,1,15597.52
4711,2237,96,1,20374.69
4712,2237,55,1,36704.6
4713,2238,29,1,5366.33
4714,2239,4,1,10380.76
4715,2239,81,1,10784.68
4716,2239,26,1,17908.02
4717,2240,91,1,13628.52
4718,2240,4,1,9307.98
4719,2240,83,2,11447.49
4720,2241,34,1,11596.07
4721,2242,76,2,8729.1
4722,2243,71,1,10609.8
4723,2243,3,2,8334.03
4724,2244,74,2,17249.19
4725,2244,88,1,3849.48
4726,2245,14,2,7676.13
4727,2245,36,1,18960.39
4728,2245,4,1,10061.26
4729,2245,95,1,66707.54
4730,2246,62,4,15192.14
4731,2246,58,1,8805.14
4732,2247,76,2,8622.95
4733,2247,20,2,5442.75
4734,2247,29,4,5124.53
4735,2248,23,2,11766.5
4736,2248,4,3,9567.07
4737,2248,68,2,13007.08
4738,2249,27,1,12615.01
4739,2249,32,1,7793.62
4740,2249,21,2,8634.0
4741,2249,64,1,9678.27
4742,2250,93,2,5290.89
4743,2251,52,1,15424.42
4744,2251,7,2,11743.97
4745,2252,51,12,9215.61
4746,2252,67,2,23967.86
4747,2252,61,1,18537.78
4748,2253,55,2,37154.99
4749,2254,14,1,7760.38
4750,2255,68,2,13281.3
4751,2255,34,1,11839.07
4752,2255,7,2,11804.17
4753,2256,29,2,5460.88
4754,2256,67,1,23455.29
4755,2257,100,3,28495.38
4756,2257,66,1,17821.78
4757,2258,27,1,12555.5
4758,2258,40,1,29009.54
4759,2258,85,1,74578.57
4760,2258,26,2,19683.38
4761,2259,17,1,25876.64
4762,2260,16,3,10938.4
4763,2260,93,2,5644.35
4764,2260,85,2,70739.6
4765,2260,74,1,16798.77
4766,2261,86,1,27505.6
4767,2261,58,1,8963.79
4768,2262,77,1,14774.52
4769,2262,40,3,28333.81
4770,2262,26,1,20077.86
4771,2263,83,1,11861.66
4772,2263,34,2,11581.66
4773,2263,71,1,10569.54
4774,2264,38,1,4645.16
4775,2265,83,2,11310.78
4776,2266,100,1,30707.97
4777,2266,87,1,14438.48
4778,2267,12,2,13656.97
4779,2268,7,3,12758.96
4780,2268,76,1,8184.62
4781,2268,38,1,4996.35
4782,2269,61,2,20476.1
4783,2269,81,1,10250.49
4784,2270,54,2,28553.81
4785,2270,1,2,8732.93
4786,2271,85,3,73698.75
4787,2271,27,1,12733.89
4788,2271,76,1,8584.58
4789,2271,70,1,31978.62
4790,2272,56,1,11162.57
4791,2272,91,3,13299.23
4792,2273,16,2,11485.08
4793,2273,98,1,4042.19
4794,2274,79,1,3792.58
4795,2275,92,1,9650.75
4796,2275,62,1,14800.87
4797,2276,54,1,27491.27
4798,2276,51,1,9315.56
4799,2276,2,1,7111.12
4800,2277,52,1,15230.8
4801,2278,34,1,11282.2
4802,2279,100,1,29028.3
4803,2280,26,1,18120.62
4804,2280,32,2,8175.16
4805,2280,2,1,7298.36
4806,2281,99,1,7890.24
4807,2282,85,2,73978.75
4808,2282,89,1,2175.69
4809,2282,86,2,29743.58
4810,2282,62,1,14942.18
4811,2283,55,3,35611.42
4812,2283,86,2,28052.68
4813,2283,26,2,19024.87
4814,2283,23,1,11039.28
4815,2284,69,3,4693.26
4816,2285,84,1,16305.92
4817,2285,22,2,11471.24
4818,2285,80,4,12974.21
4819,2286,14,4,7658.08
4820,2287,14,4,7970.81
4821,2287,84,6,16918.99
4822,2287,85,1,77169.41
4823,2287,2,1,7197.12
4824,2288,1,18,8937.34
4825,2289,27,1,12942.16
4826,2289,14,2,7274.98
4827,2290,14,1,7682.18
4828,2291,48,1,7008.46
4829,2292,71,2,10444.87
4830,2293,88,2,3718.07
4831,2293,74,6,18328.99
4832,2294,29,1,5321.76
4833,2294,84,1,16001.75
4834,2295,49,1,4718.54
4835,2296,94,2,26650.45
4836,2296,4,2,9381.26
4837,2297,70,1,32688.61
4838,2297,27,4,13901.05
4839,2297,14,2,7596.22
4840,2298,38,2,4880.31
4841,2299,29,1,5236.93
4842,2300,26,1,20146.09
4843,2301,61,1,19064.15
4844,2301,73,3,6663.67
4845,2301,21,1,8287.93
4846,2302,94,3,27562.19
4847,2302,83,1,11799.37
4848,2302,75,1,48749.34
4849,2302,6,2,38817.67
4850,2303,63,3,10564.18
4851,2303,27,2,13149.15
4852,2304,26,3,19050.67
4853,2304,24,6,16082.03
4854,2305,85,1,73104.79
4855,2305,81,1,10187.2
4856,2305,67,1,26108.38
4857,2306,90,1,13971.37
4858,2306,14,3,7264.33
4859,2306,74,3,16878.6
4860,2307,100,1,29808.09
4861,2307,95,3,65964.07
4862,2308,59,1,6320.78
4863,2308,83,2,11208.38
4864,2309,83,1,11076.09
4865,2309,23,1,10908.24
4866,2309,39,1,7759.77
4867,2310,5,1,88697.78
4868,2311,14,1,7802.33
4869,2312,59,1,6692.79
4870,2312,46,1,18673.63
4871,2312,36,1,20359.51
4872,2312,93,1,5290.64
4873,2312,14,2,7657.11
4874,2313,72,1,12151.5
4875,2313,93,2,5454.74
4876,2313,30,1,28139.42
4877,2314,38,24,4966.46
4878,2314,62,1,16078.12
4879,2315,4,1,9903.46
4880,2316,34,3,12297.03
4881,2317,31,1,13757.72
4882,2317,2,1,6764.61
4883,2317,88,1,3867.44
4884,2318,19,1,5740.03
4885,2319,94,1,28029.08
4886,2320,83,1,10947.52
4887,2320,14,3,7626.49
4888,2321,20,1,5054.97
4889,2322,86,4,27377.26
4890,2322,37,1,12906.89
4891,2322,49,1,4767.9
4892,2323,78,1,5700.04
4893,2324,29,1,5458.36
4894,2325,46,1,19001.39
4895,2325,52,6,13906.8
4896,2326,66,1,16880.99
4897,2326,63,1,10267.71
4898,2326,26,1,18786.4
4899,2326,94,3,26291.78
4900,2327,82,2,15667.97
4901,2328,20,1,5213.04
4902,2328,33,2,11994.58
4903,2329,83,1,11481.68
4904,2329,1,1,9152.09
4905,2329,62,1,15527.93
4906,2330,65,1,85250.09
4907,2330,22,1,11214.83
4908,2331,39,1,8126.85
4909,2332,75,1,46697.15
4910,2332,16,1,11085.85
4911,2333,79,1,3948.68
4912,2333,23,1,11877.76
4913,2333,73,18,6388.3
4914,2334,54,2,28244.96
4915,2335,68,2,12519.95
4916,2336,3,1,8121.56
4917,2336,86,1,27543.11
4918,2337,71,2,9615.31
4919,2338,4,1,9827.52
4920,2338,43,1,12409.79
4921,2338,17,1,26451.19
4922,2339,88,1,3813.79
4923,2339,65,1,81030.48
4924,2340,68,3,13136.23
4925,2341,48,1,6850.29
4926,2341,85,1,72557.49
4927,2342,84,3,17335.41
4928,2342,74,2,17193.14
4929,2342,92,1,9452.93
4930,2343,22,1,11298.45
4931,2343,74,1,17564.95
4932,2343,71,2,10357.27
4933,2344,83,1,11608.87
4934,2344,7,1,11832.26
4935,2344,35,1,93489.98
4936,2345,36,2,19417.63
4937,2345,64,12,10105.98
4938,2346,71,2,9568.6
4939,2346,46,3,20065.59
4940,2347,4,2,10468.04
4941,2348,40,1,29671.78
4942,2348,79,2,4039.12
4943,2349,2,1,6989.97
4944,2349,40,2,28984.35
4945,2349,16,1,10882.5
4946,2350,1,1,9551.32
4947,2350,52,1,14838.51
4948,2350,29,1,5133.91
4949,2351,61,1,18479.55
4950,2351,74,1,16639.34
4951,2351,23,1,11165.28
4952,2351,29,6,5197.63
4953,2352,45,1,105451.54
4954,2352,94,2,28607.08
4955,2353,4,3,10071.47
4956,2354,82,1,16189.04
4957,2354,14,1,7318.9
4958,2354,81,2,11038.41
4959,2355,93,1,5665.18
4960,2356,72,2,11372.01
4961,2357,46,1,19074.29
4962,2357,37,3,13699.04
4963,2358,67,2,23604.73
4964,2358,52,2,14497.8
4965,2359,24,12,15850.68
4966,2359,58,3,9049.43
4967,2359,90,2,15235.33
4968,2359,56,1,10980.83
4969,2360,3,1,8189.63
4970,2361,46,1,20143.27
4971,2362,31,3,14205.23
4972,2363,24,1,15365.51
4973,2364,82,1,16860.83
4974,2364,12,1,15196.48
4975,2365,72,3,12487.27
4976,2366,38,3,4912.56
4977,2366,91,3,13972.69
4978,2367,4,1,9325.41
4979,2368,49,1,4912.2
4980,2368,81,6,10423.85
4981,2369,7,4,12351.58
4982,2369,4,1,10231.73
4983,2369,56,2,10471.6
4984,2369,85,1,72523.73
4985,2370,88,1,3768.35
4986,2370,14,1,7522.03
4987,2371,61,1,19326.68
4988,2371,85,2,72058.05
4989,2371,7,1,11864.3
4990,2372,36,1,18295.36
4991,2372,61,1,20253.18
4992,2372,74,1,16825.72
4993,2373,29,1,5472.91
4994,2373,91,1,14577.3
4995,2373,14,1,7239.47
4996,2373,62,2,14660.47
4997,2373,74,2,18333.97
4998,2374,26,12,18944.25
4999,2374,69,1,4312.93
5000,2375,14,1,7182.52
5001,2375,96,1,22321.58
5002,2376,83,4,10704.14
5003,2376,82,2,15795.55
5004,2376,80,3,12473.06
5005,2377,18,3,11898.01
5006,2377,78,1,6197.46
5007,2378,4,2,10278.53
5008,2379,89,2,2206.98
5009,2379,4,1,9594.52
5010,2379,91,2,13789.7
5011,2380,36,1,19953.63
5012,2380,27,1,13605.89
5013,2381,69,1,4437.98
5014,2381,89,1,2306.98
5015,2381,55,1,38166.04
5016,2381,76,2,8845.96
5017,2381,17,1,25950.21
5018,2382,87,2,14811.11
5019,2382,91,1,13767.37
5020,2383,32,2,7281.21
5021,2384,36,2,20183.45
5022,2384,8,1,13879.24
5023,2384,71,1,10563.8
5024,2384,81,1,10624.42
5025,2384,14,2,7369.48
5026,2385,81,2,10447.68
5027,2386,1,1,9773.37
5028,2386,14,1,7634.01
5029,2386,63,3,10786.59
5030,2386,11,1,12905.94
5031,2386,37,1,12572.61
5032,2387,12,1,15152.34
5033,2388,29,3,5363.23
5034,2389,12,3,13946.5
5035,2389,94,2,28355.66
5036,2389,3,1,8462.63
5037,2390,38,1,4673.42
5038,2390,4,1,10172.67
5039,2391,74,1,18299.82
5040,2392,4,1,10115.24
5041,2392,92,1,8773.35
5042,2393,47,1,13048.64
5043,2393,22,1,11544.89
5044,2393,100,1,27882.52
5045,2393,32,2,7585.04
5046,2394,86,1,27067.78
5047,2395,1,2,8881.47
5048,2396,2,1,6618.82
5049,2396,46,2,18141.58
5050,2396,14,2,7298.3
5051,2397,24,1,14683.44
5052,2397,67,1,26010.6
5053,2398,59,1,6605.92
5054,2398,83,1,11610.25
5055,2398,24,1,16079.63
5056,2399,91,1,13655.7
5057,2400,3,1,7971.39
5058,2401,32,1,7565.01
5059,2402,24,2,14684.3
5060,2402,32,1,7530.25
5061,2402,85,1,70975.57
5062,2402,15,2,65221.95
5063,2403,12,2,14859.69
5064,2403,76,1,8475.79
5065,2404,83,3,10987.84
5066,2404,78,2,5779.36
5067,2405,31,1,13494.9
5068,2405,75,1,45699.03
5069,2406,56,1,11404.18
5070,2406,1,2,9538.34
5071,2406,64,2,9943.24
5072,2406,94,1,25959.41
5073,2406,97,1,7388.89
5074,2407,40,1,29102.3
5075,2407,65,2,84970.47
5076,2407,56,1,10804.25
5077,2408,38,2,4807.24
5078,2409,75,1,45003.88
5079,2409,85,1,72594.8
5080,2410,68,1,12795.41
5081,2410,59,4,6260.03
5082,2411,87,1,13872.52
5083,2412,11,1,12936.64
5084,2412,4,1,9383.63
5085,2412,3,2,8746.02
5086,2413,46,1,18688.88
5087,2414,45,3,108019.38
5088,2415,51,1,8588.91
5089,2416,27,1,12633.68
5090,2416,76,2,8117.46
5091,2417,74,1,16913.35
5092,2417,70,4,29630.41
5093,2417,23,1,11949.22
5094,2417,41,2,22743.78
5095,2417,35,1,92968.4
5096,2418,100,1,30724.71
5097,2418,49,4,5124.05
5098,2419,67,6,25596.79
5099,2419,88,2,3955.96
5100,2419,56,1,11216.29
5101,2420,3,1,8447.05
5102,2420,81,12,11089.18
5103,2420,45,2,103426.42
5104,2421,64,3,10112.16
5105,2421,81,1,10808.08
5106,2421,5,3,86985.06
5107,2421,74,1,17195.02
5108,2422,86,2,30260.5
5109,2422,27,1,12426.95
5110,2423,81,4,10884.38
5111,2423,100,1,30129.95
5112,2424,9,1,6646.42
5113,2424,86,1,29931.02
5114,2424,90,1,13823.29
5115,2425,14,2,7815.77
5116,2425,62,1,15341.11
5117,2426,86,2,28909.88
5118,2427,30,1,26698.11
5119,2427,22,1,11215.23
5120,2428,56,1,11576.3
5121,2428,31,4,13838.49
5122,2428,34,1,11921.52
5123,2428,23,2,10980.25
5124,2428,70,2,32608.71
5125,2429,7,1,12108.41
5126,2430,77,1,15079.14
5127,2430,42,1,11637.29
5128,2430,40,2,27897.64
5129,2430,4,1,9977.05
5130,2431,55,1,38160.67
5131,2432,85,3,71192.74
5132,2432,24,2,16036.79
5133,2433,61,2,18272.54
5134,2433,68,1,12526.64
5135,2434,85,1,72527.51
5136,2434,76,3,8304.47
5137,2434,33,2,11817.2
5138,2435,14,2,7230.75
5139,2435,30,1,26330.6
5140,2435,85,1,77440.74
5141,2435,4,2,9931.76
5142,2436,72,2,11886.74
5143,2437,14,1,7375.69
5144,2437,34,4,11859.16
5145,2438,27,4,13119.65
5146,2439,37,1,12965.59
5147,2439,52,2,13980.6
5148,2439,61,3,18226.53
5149,2440,23,4,11762.6
5150,2440,22,2,11431.37
5151,2441,91,2,14452.36
5152,2441,33,1,11460.47
5153,2441,100,1,28598.45
5154,2442,81,1,10975.33
5155,2442,15,2,64749.28
5156,2443,52,2,15092.36
5157,2444,69,1,4301.12
5158,2444,63,1,10388.65
5159,2444,54,4,26418.85
5160,2445,63,2,10199.19
5161,2445,34,1,12086.83
5162,2445,76,6,8754.09
5163,2445,74,1,18074.88
5164,2446,88,1,3872.82
5165,2446,34,1,11869.77
5166,2446,43,1,12579.29
5167,2446,74,1,17232.91
5168,2447,58,2,8999.32
5169,2447,18,2,10879.9
5170,2448,27,1,13598.48
5171,2448,3,1,8549.9
5172,2448,40,3,26734.23
5173,2448,54,4,25904.0
5174,2449,94,1,28674.76
5175,2450,69,3,4633.06
5176,2450,67,2,25922.2
5177,2451,71,1,10181.31
5178,2452,7,2,12871.35
5179,2453,14,1,7278.02
5180,2453,36,1,20453.25
5181,2454,4,1,9623.44
5182,2455,67,1,23538.76
5183,2456,69,1,4411.66
5184,2456,24,1,14367.86
5185,2456,52,1,14086.4
5186,2457,22,3,11582.88
5187,2457,55,1,36104.75
5188,2457,11,1,14148.94
5189,2457,58,1,8934.87
5190,2458,24,1,15858.34
5191,2458,22,1,11537.83
5192,2458,30,3,26802.19
5193,2459,88,1,3744.64
5194,2459,55,1,37918.85
5195,2460,86,2,29046.04
5196,2460,63,1,10448.32
5197,2460,89,2,2357.16
5198,2461,59,4,6107.14
5199,2461,1,1,9785.26
5200,2461,33,4,11340.7
5201,2462,59,1,6697.97
5202,2462,27,3,12514.34
5203,2462,84,1,17302.46
5204,2463,69,2,4425.68
5205,2464,12,1,13870.12
5206,2464,5,1,86941.79
5207,2464,22,4,11545.25
5208,2465,64,1,10613.14
5209,2466,96,1,21040.82
5210,2466,40,1,29168.1
5211,2466,24,3,14523.05
5212,2466,64,1,10085.31
5213,2467,91,1,14774.45
5214,2467,29,2,5484.62
5215,2467,63,1,10006.48
5216,2468,71,1,10699.23
5217,2469,71,1,10511.32
5218,2470,91,1,13772.8
5219,2470,74,4,18361.82
5220,2470,22,1,10710.9
5221,2471,30,6,27936.01
5222,2471,29,2,5182.23
5223,2472,24,3,14570.86
5224,2473,34,1,12446.43
5225,2474,86,2,28465.63
5226,2474,62,1,14335.82
5227,2474,61,1,19491.13
5228,2474,4,2,9730.19
5229,2474,87,2,14685.05
5230,2475,7,1,11815.55
5231,2475,31,1,13670.39
5232,2476,75,12,44635.2
5233,2477,4,2,9489.67
5234,2477,66,1,17437.73
5235,2477,84,1,16382.46
5236,2478,42,24,11383.36
5237,2479,76,1,8004.6
5238,2479,43,4,12719.28
5239,2480,25,12,92846.6
5240,2480,23,2,11347.76
5241,2481,29,2,5267.74
5242,2481,85,2,75705.86
5243,2481,20,3,5499.65
5244,2482,74,2,18356.71
5245,2482,26,12,17915.04
5246,2483,76,3,7889.14
5247,2484,14,3,7534.52
5248,2484,40,1,29626.96
5249,2485,23,2,11349.75
5250,2486,20,3,5489.65
5251,2487,59,1,6372.06
5252,2487,10,1,41162.28
5253,2487,51,1,9037.74
5254,2488,42,1,11713.42
5255,2489,36,1,18604.52
5256,2490,21,1,8503.38
5257,2490,51,3,8549.69
5258,2491,1,3,9103.36
5259,2491,10,1,40255.41
5260,2491,29,2,5435.3
5261,2491,89,1,2191.03
5262,2491,21,4,8927.17
5263,2492,2,2,6911.87
5264,2492,21,1,8394.52
5265,2492,74,1,18588.97
5266,2493,75,2,48883.33
5267,2494,17,1,25894.11
5268,2494,94,1,26381.76
5269,2494,38,1,4877.65
5270,2494,23,1,10974.38
5271,2495,42,1,11872.04
5272,2495,73,2,6554.87
5273,2495,4,1,10137.09
5274,2496,95,1,66387.19
5275,2496,45,1,107334.27
5276,2497,38,2,4630.3
5277,2497,47,2,13287.48
5278,2497,31,2,15009.38
5279,2498,75,1,44177.93
5280,2498,81,1,10058.42
5281,2499,16,2,10986.69
5282,2499,78,2,6090.92
5283,2499,94,3,28037.94
5284,2500,1,3,9530.02
5285,2500,97,2,7855.89
5286,2501,62,2,14440.5
5287,2502,88,1,3858.15
5288,2502,51,1,9167.95
5289,2503,67,1,24790.52
5290,2504,5,2,95840.28
5291,2504,53,2,15886.37
5292,2505,30,1,28299.42
5293,2505,82,1,16864.78
5294,2506,24,1,15423.57
5295,2507,2,2,6797.31
5296,2507,33,3,11235.06
5297,2508,45,1,107904.9
5298,2508,27,1,12588.32
5299,2509,84,3,16514.78
5300,2509,4,2,9991.12
5301,2510,71,1,10109.0
5302,2510,29,1,5197.02
5303,2511,27,1,12385.37
5304,2511,26,2,19027.46
5305,2512,14,4,7578.92
5306,2512,67,1,24310.15
5307,2513,62,1,15796.35
5308,2513,86,1,30198.21
5309,2514,51,2,9108.25
5310,2515,52,1,15146.1
5311,2515,18,1,12101.36
5312,2515,34,4,11502.83
5313,2516,24,2,15288.6
5314,2516,84,3,15973.92
5315,2517,56,2,10349.95
5316,2517,4,1,9490.85
5317,2517,63,1,9837.03
5318,2517,89,1,2297.17
5319,2517,18,1,11866.75
5320,2518,53,1,15865.69
5321,2519,100,6,27628.62
5322,2519,26,2,19310.09
5323,2519,2,1,7101.39
5324,2520,2,1,7339.54
5325,2520,93,1,5233.35
5326,2520,64,1,9739.88
5327,2521,5,1,87827.44
5328,2521,46,1,19284.59
5329,2522,14,2,7801.02
5330,2522,76,1,7984.74
5331,2522,26,18,18640.86
5332,2523,90,1,14125.91
5333,2523,24,1,14426.59
5334,2523,63,1,9874.31
5335,2523,2,1,6760.8
5336,2524,11,4,13858.51
5337,2525,65,4,77997.69
5338,2526,26,2,18990.8
5339,2526,68,1,13158.2
5340,2527,31,1,13422.54
5341,2527,92,1,9302.21
5342,2528,29,1,5220.44
5343,2528,13,1,5702.79
5344,2528,67,1,25504.23
5345,2528,63,1,10049.99
5346,2528,34,1,11388.42
5347,2529,25,1,86622.71
5348,2530,14,4,7744.18
5349,2531,15,1,65123.3
5350,2532,36,1,18823.19
5351,2532,63,1,10782.33
5352,2532,32,1,7869.19
5353,2533,14,2,7913.92
5354,2533,18,1,11750.54
5355,2534,95,1,63556.43
5356,2534,18,2,11867.39
5357,2535,36,1,19657.18
5358,2536,82,1,16449.01
5359,2537,79,2,4045.65
5360,2537,85,2,68910.84
5361,2537,9,2,6457.58
5362,2538,12,1,14157.62
5363,2539,86,6,28631.47
5364,2540,51,1,9483.45
5365,2540,67,3,25763.23
5366,2540,83,1,11949.66
5367,2541,67,1,25667.81
5368,2542,43,3,12213.23
5369,2543,71,1,10576.91
5370,2543,76,1,8452.2
5371,2543,22,4,11789.6
5372,2543,88,1,3769.89
5373,2543,93,2,5360.26
5374,2544,86,1,27574.29
5375,2544,21,1,8413.69
5376,2545,63,1,9894.39
5377,2546,81,2,10055.33
5378,2546,20,1,4977.94
5379,2546,52,1,14152.55
5380,2547,45,1,107075.41
5381,2547,70,1,30172.4
5382,2547,23,1,11143.38
5383,2547,21,2,8932.01
5384,2548,99,2,8324.28
5385,2548,18,4,10886.52
5386,2549,37,1,13198.22
5387,2549,91,1,13347.92
5388,2550,91,1,13167.93
5389,2550,2,1,7000.74
5390,2550,61,1,19660.29
5391,2551,61,1,18569.45
5392,2551,74,1,17122.67
5393,2551,26,1,18435.65
5394,2552,55,1,34355.35
5395,2552,85,1,73063.01
5396,2552,14,2,7411.26
5397,2553,87,3,15200.88
5398,2554,26,1,19065.33
5399,2554,29,2,5631.63
5400,2554,76,1,8143.67
5401,2555,4,1,10310.99
5402,2556,74,1,17594.75
5403,2557,21,1,8993.75
5404,2557,68,2,13903.17
5405,2558,63,1,10825.33
5406,2559,45,2,113796.48
5407,2559,16,2,11216.75
5408,2560,1,3,9520.23
5409,2560,88,1,3870.66
5410,2561,4,3,10121.78
5411,2561,60,1,8469.21
5412,2562,24,1,14589.38
5413,2563,1,1,9519.52
5414,2563,43,2,12762.58
5415,2564,37,2,12896.27
5416,2564,20,2,5334.78
5417,2565,2,1,7166.64
5418,2565,85,1,76269.47
5419,2566,76,1,8752.22
5420,2567,60,1,8647.13
5421,2568,59,1,6693.11
5422,2569,33,2,11802.38
5423,2570,52,1,14540.36
5424,2570,61,3,19918.07
5425,2571,1,2,9671.48
5426,2572,70,6,29715.57
5427,2572,75,4,46850.73
5428,2573,61,3,20044.08
5429,2573,93,1,5555.25
5430,2573,14,1,7536.22
5431,2574,84,2,16612.94
5432,2574,33,1,12007.81
5433,2575,7,6,12858.98
5434,2576,83,1,11961.41
5435,2577,59,1,6633.03
5436,2578,67,1,26310.9
5437,2578,47,1,14121.13
5438,2579,56,2,11600.34
5439,2580,23,3,10943.53
5440,2581,17,1,28697.64
5441,2581,64,1,10710.98
5442,2582,85,1,74760.78
5443,2582,67,2,26097.11
5444,2583,1,3,8777.13
5445,2583,52,4,14587.45
5446,2583,49,2,5011.0
5447,2584,59,12,6708.77
5448,2584,4,2,9488.6
5449,2584,86,2,27475.21
5450,2585,10,1,38780.38
5451,2585,31,1,14375.92
5452,2585,3,1,8271.29
5453,2586,89,1,2323.27
5454,2587,89,3,2288.02
5455,2587,66,1,17541.12
5456,2587,5,6,93904.32
5457,2588,45,1,106625.94
5458,2589,76,1,8090.98
5459,2589,59,2,6091.74
5460,2590,84,1,16581.4
5461,2590,85,2,68703.61
5462,2591,51,1,9309.67
5463,2591,74,4,18326.29
5464,2591,56,2,10459.35
5465,2591,1,1,9579.05
5466,2591,41,1,21574.2
5467,2592,36,1,20084.25
5468,2592,67,4,24880.85
5469,2593,68,3,13111.31
5470,2594,85,2,71702.18
5471,2594,20,1,5436.06
5472,2595,69,2,4414.13
5473,2596,18,1,11171.17
5474,2596,38,3,4930.09
5475,2597,65,2,78210.06
5476,2597,56,1,11154.26
5477,2597,76,2,8297.28
5478,2597,5,1,95493.23
5479,2598,42,1,10799.27
5480,2599,14,1,7803.02
5481,2600,38,4,4664.41
5482,2600,13,1,5930.56
5483,2601,74,3,18116.77
5484,2602,82,6,15765.55
5485,2603,5,2,94885.86
5486,2603,74,2,17557.86
5487,2604,18,2,11747.13
5488,2604,2,1,7132.29
5489,2604,4,3,9275.99
5490,2605,69,2,4325.6
5491,2605,81,1,11082.55
5492,2605,84,1,16162.17
5493,2606,7,1,12085.2
5494,2607,51,2,8460.9
5495,2607,26,1,18689.96
5496,2608,1,1,9209.32
5497,2609,76,1,8214.09
5498,2610,66,2,18688.11
5499,2611,36,1,19580.12
5500,2611,4,1,9303.42
5501,2612,36,1,18530.65
5502,2613,64,3,10124.76
5503,2613,36,1,18957.58
5504,2613,27,3,13841.42
5505,2614,55,1,36995.18
5506,2614,88,1,3745.86
5507,2615,85,1,70073.95
5508,2615,36,1,20433.54
5509,2616,45,1,108967.55
5510,2617,74,1,17133.89
5511,2617,45,1,114199.36
5512,2617,23,3,11621.91
5513,2617,27,1,12793.65
5514,2618,55,4,37207.27
5515,2618,37,1,14043.54
5516,2619,25,1,91474.53
5517,2619,43,6,12042.35
5518,2619,68,2,13590.07
5519,2619,93,4,5253.35
5520,2620,70,1,29424.69
5521,2620,76,2,8071.35
5522,2621,36,1,19832.35
5523,2622,20,1,5520.22
5524,2622,24,3,15642.1
5525,2622,12,2,14124.46
5526,2623,5,2,90766.85
5527,2623,24,6,14837.77
5528,2624,62,1,15438.43
5529,2625,65,1,85616.98
5530,2625,70,1,32454.62
5531,2626,79,1,3963.7
5532,2627,22,2,11236.56
5533,2627,76,2,8517.94
5534,2628,26,3,18311.39
5535,2629,46,2,18894.54
5536,2629,42,1,11605.48
5537,2630,90,1,14958.37
5538,2631,48,1,7224.72
5539,2631,36,1,18474.9
5540,2632,4,4,9298.98
5541,2632,72,3,11925.04
5542,2633,49,2,4892.1
5543,2633,29,1,5490.35
5544,2633,81,3,11065.33
5545,2634,69,3,4329.64
5546,2635,58,12,9456.84
5547,2636,55,2,34871.91
5548,2636,81,4,10830.33
5549,2637,35,6,92113.77
5550,2637,87,2,14822.66
5551,2637,81,1,11038.02
5552,2638,55,1,35973.62
5553,2638,6,2,40199.86
5554,2639,54,1,27038.16
5555,2640,26,2,18004.38
5556,2640,79,2,4261.31
5557,2641,88,1,3775.1
5558,2642,82,3,15380.57
5559,2642,16,1,11312.2
5560,2643,37,1,12608.6
5561,2644,91,1,13394.11
5562,2644,22,1,11079.88
5563,2645,94,1,26344.18
5564,2646,62,1,15787.1
5565,2646,22,1,11883.84
5566,2646,88,1,3629.4
5567,2647,24,1,14394.13
5568,2647,29,1,5352.33
5569,2648,92,2,9498.78
5570,2648,54,1,27492.55
5571,2649,50,2,36470.28
5572,2650,42,3,10860.03
5573,2650,2,2,6888.89
5574,2650,67,1,24744.62
5575,2651,54,1,27595.79
5576,2651,91,2,13289.04
5577,2651,66,2,17356.12
5578,2651,83,1,11641.33
5579,2652,95,3,62608.79
5580,2653,7,1,12491.61
5581,2654,38,1,4932.01
5582,2654,92,1,9269.79
5583,2654,36,1,18367.67
5584,2655,1,1,9731.06
5585,2655,7,1,12913.56
5586,2655,12,2,14602.83
5587,2656,48,1,6889.13
5588,2656,81,1,10760.58
5589,2657,100,1,30255.76
5590,2657,80,2,11915.73
5591,2658,22,1,10755.78
5592,2658,59,2,6553.75
5593,2659,29,1,5422.36
5594,2660,34,1,11218.29
5595,2660,74,1,18218.02
5596,2660,7,2,12666.06
5597,2660,22,2,11379.31
5598,2661,75,1,45659.82
5599,2662,22,1,10641.24
5600,2662,12,1,14683.31
5601,2663,10,2,41773.48
5602,2664,94,2,25958.6
5603,2664,61,12,18590.5
5604,2664,68,2,13903.42
5605,2665,47,2,12938.35
5606,2665,12,1,13671.4
5607,2665,71,1,9775.38
5608,2666,24,3,16009.56
5609,2667,38,1,4725.3
5610,2667,75,3,49528.89
5611,2667,46,1,18258.35
5612,2667,83,3,11440.17
5613,2668,86,2,27977.69
5614,2668,4,2,9663.32
5615,2668,76,4,8573.46
5616,2668,2,2,6656.41
5617,2668,23,1,11322.15
5618,2669,37,6,13380.53
5619,2669,23,1,11416.33
5620,2670,67,1,25647.61
5621,2671,14,2,8073.49
5622,2672,7,1,13138.61
5623,2672,56,2,10338.03
5624,2672,26,1,18274.66
